"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S025","","n","","n","749320","RU WE   ","36,022.00","1,379.6","150","1","96","22",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S028","","n","","n","749320","RU WE   ","2,226.00","85.2","150","0","14","126",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S029","","n","","n","749320","RU WE   ","8,939.00","342.4","150","0","59","89",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S030","","n","","n","749320","RU WE   ","28,677.00","1,098.3","150","1","47","27",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S031","","n","","n","749320","RU WE   ","60,911.00","2,332.9","150","2","118","11",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S035","","n","","n","749320","RU WE   ","15,248.00","584.0","150","0","101","98",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S041","","n","","n","749320","RU WE   ","25,977.00","994.9","150","1","29","27",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S042","","n","","n","749320","RU WE   ","21,862.00","837.3","150","1","1","112",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S048","","n","","n","749320","RU WE   ","29,120.00","1,115.3","150","1","50","20",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S052","","n","","n","749320","RU WE   ","5,509.00","211.0","150","0","36","109",""
"8/03/15","9:23:21 PM","1207722","WINNING APPLIANCES ","vocisanc","loprestj","","6/03/15","S053","","n","","n","749320","RU WE   ","7,722.00","295.8","150","0","51","72",""
