"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S064","90709737","y","TELSTRA NRL","n","",,"7,041.00","368.9","100","0","70","41",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S070","90709737","y","TELSTRA NRL","n","",,"3,448.00","180.7","100","0","34","48",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S085","90709737","y","TELSTRA NRL","n","",,"2,132.00","111.7","100","0","21","32",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S090","90709737","y","TELSTRA NRL","n","",,"3,497.00","183.2","100","0","34","97",""
"4/03/15","1:05:05 AM","1197879","TELSTRA LETSCONNECT FOOTY FEVER O/S24 OP","hallswol","heintza","","6/03/15","S099","90709737","y","TELSTRA NRL","n","",,"1,552.00","81.3","100","0","15","52",""
"4/03/15","1:05:05 AM","1200945","CARAT - MICHEL'S PATISSERIE MINTO *P","haighj","fowlerb","","6/03/15","S025","","n","","n","",,"1,961.00","0.0","0","0","0","0",""
"4/03/15","1:05:05 AM","1200945","CARAT - MICHEL'S PATISSERIE MINTO *P","haighj","fowlerb","","6/03/15","S041","","n","","n","",,"2,877.00","0.0","0","0","0","0",""
"4/03/15","1:05:05 AM","1202388","CROMER GOLF EVER WANTED TO PLAY GOLF? *P","area51","howlette","RKH","6/03/15","S016","","n","","n","749168","Metro WE","9,101.00","27.3","250","0","36","101",""
"4/03/15","1:05:05 AM","1202388","CROMER GOLF EVER WANTED TO PLAY GOLF? *P","area51","howlette","RKH","6/03/15","S019","","n","","n","749168","Metro WE","6,441.00","19.3","250","0","25","191",""
"4/03/15","1:05:05 AM","1202388","CROMER GOLF EVER WANTED TO PLAY GOLF? *P","area51","howlette","RKH","6/03/15","S035","","n","","n","749168","Metro WE","2,242.00","6.7","250","0","8","242",""
"4/03/15","1:05:05 AM","1202668","CHEMMART AWKWARD  FLU BACK COVER *OP","fahlj","mattheku","","6/03/15","S050","90334303","y","WENTWORTH FALLS CHEMMART PHARMACY","n","747731","        ","3,359.00","112.2","150","0","22","59",""
"4/03/15","1:05:05 AM","1202734","CHEMSAVE 6 PAGE FLYER *OP","vocisanc","loprestj","","6/03/15","S009","90661486","y","TURRAMURRA","n","",,"762.00","13.8","500","0","1","262",""
"4/03/15","1:05:05 AM","1202734","CHEMSAVE 6 PAGE FLYER *OP","vocisanc","loprestj","","6/03/15","S029","90661486","y","TURRAMURRA","n","",,"344.00","6.2","500","0","0","344",""
"4/03/15","1:05:05 AM","1202734","CHEMSAVE 6 PAGE FLYER *OP","vocisanc","loprestj","","6/03/15","S052","90661486","y","TURRAMURRA","n","",,"1,030.00","18.6","500","0","2","30",""
"4/03/15","1:05:05 AM","1202734","CHEMSAVE 6 PAGE FLYER *OP","vocisanc","loprestj","","6/03/15","S053","90661486","y","TURRAMURRA","n","",,"584.00","10.6","500","0","1","84",""
